SalesID,SalePrice
6266224,45000
6266226,37000
6266233,57500
6266237,57500
6266242,57000
6266244,62500
6266250,62000
6266251,55000
6266253,53500
6266256,65000
6266258,40000
6266261,76500
6266265,69000
6266266,73500
6266268,80000
6266269,65000
6266270,82500
6266271,68000
6266273,31000
6266278,35000
6266279,37500
6266281,40000
6266283,20500
6266310,10500
6266313,11000
6266315,17750
6266318,19000
6266320,11000
6266324,23000
6266325,18500
6266326,21000
6266328,15000
6266330,24250
6266333,13500
6266336,13500
6266394,37500
6266398,41000
6266400,25000
6266403,33500
6266410,37500
6266416,33000
6266418,45000
6266421,36000
6266423,27000
6266425,36000
6266426,46000
6266435,45000
6266453,57500
6266454,60000
6266458,52500
6266465,67500
6266515,41000
6266516,37000
6266525,42000
6266536,24000
6266538,21000
6266546,32000
6266551,25000
6266552,29000
6266555,32000
6266557,21000
6266558,29000
6266559,20000
6266584,36000
6266665,40000
6266719,34000
6266723,38000
6266724,22500
6266726,38000
6266727,28000
6266778,18000
6266779,18000
6266837,36000
6266841,36000
6266842,35000
6266845,30000
6266847,46000
6266854,37000
6266859,50500
6266860,40000
6266866,40000
6266867,47000
6266870,50000
6266877,55000
6266892,22500
6266935,50000
6266946,52500
6266949,64500
6266953,62000
6266956,60000
6266958,49000
6266965,74000
6266971,67500
6266976,76000
6266982,66000
6266985,62500
6266988,75000
6266991,95000
6266993,59000
6266998,55100
6267010,74000
6267011,77500
6267055,37500
6267057,16500
6267062,37500
6267063,34000
6267076,19000
6267082,24750
6267084,27000
6267092,45000
6267101,31000
6267102,22000
6267104,41000
6267105,33000
6267108,42000
6267110,31500
6267117,24000
6267119,62500
6267161,31000
6267164,17500
6267168,18000
6267173,17500
6267179,18500
6267181,15500
6267189,19750
6267192,17000
6267203,11000
6267204,16000
6267206,13000
6267210,17000
6267213,17000
6267215,19000
6267216,27000
6267217,7500
6267220,12000
6267227,57500
6267230,10400
6267250,11000
6267254,19000
6267283,22000
6267286,16000
6267290,21000
6267292,13000
6267294,16000
6267295,36000
6267309,16000
6267349,45000
6267353,40000
6267355,34000
6267363,54000
6267367,52500
6267368,44000
6267370,42000
6267373,60000
6267377,18000
6267384,13000
6267391,20000
6267398,80000
6267403,24000
6267407,21000
6267413,19000
6267414,15500
6267415,18500
6267418,22000
6267420,24000
6267423,21000
6267438,36000
6267448,32000
6267449,39000
6267450,36500
6267451,45000
6267453,40000
6267459,34000
6267461,40000
6267464,34000
6267465,35000
6267468,45000
6267469,30000
6267470,38000
6267471,45000
6267476,31000
6267478,37500
6267482,48500
6267483,55000
6267484,42000
6267486,35000
6267488,35000
6267529,14400
6267530,23000
6267532,17000
6267534,11300
6267537,13500
6267548,23000
6267552,20750
6267553,27000
6267556,37000
6267557,31750
6267564,70000
6267565,24000
6267566,22500
6267575,90000
6267576,89000
6267583,40000
6267584,31000
6267587,30000
6267589,28700
6267644,18000
6267652,18200
6267661,21000
6267667,24000
6267707,36000
6267718,45000
6267722,52500
6267729,43000
6267735,48000
6267737,59000
6267738,50000
6267742,50000
6267747,38100
6267752,55000
6267755,45000
6267757,50000
6267760,49000
6267762,49250
6267763,51000
6267767,55000
6267778,50000
6267780,55500
6267781,57000
6267785,53000
6267793,60000
6267794,57000
6267799,47000
6267802,52500
6267808,65000
6267810,72500
6267813,67000
6267815,57000
6267820,50000
6267821,72500
6267825,64000
6267827,66000
6267831,50000
6267832,70000
6267839,59000
6267841,70000
6267842,49000
6267850,60000
6267852,57500
6267855,72000
6267856,67500
6267858,65000
6267862,63000
6267863,42500
6267867,70000
6267881,70000
6267883,80000
6267887,80000
6267888,76000
6267894,65000
6267895,72500
6267896,78000
6267897,68000
6267903,75000
6267906,82500
6267915,47000
6267916,52500
6267918,45000
6267921,45000
6267937,14000
6267939,13000
6267940,21000
6267946,21000
6267953,17000
6267959,27000
6267963,35500
6267965,33000
6267966,27000
6267974,14000
6267988,19000
6267991,34500
6267993,37000
6267999,12500
6268010,41000
6268011,16000
6268019,24000
6268029,22000
6268034,26000
6268039,28000
6268040,27000
6268041,31000
6268042,30000
6268045,28000
6268047,27000
6268052,21000
6268059,11000
6268070,18000
6268079,65000
6268080,65000
6268091,37500
6268097,26000
6268101,28000
6268103,32000
6268107,74000
6268108,75000
6268110,42500
6268114,41000
6268115,40000
6268116,39000
6268117,38000
6268120,37500
6268123,42100
6268126,55000
6268127,39000
6268129,37500
6268130,24000
6268132,52500
6268139,52500
6268142,29100
6268143,21800
6268145,26000
6268146,18000
6268153,47500
6268157,47000
6268160,24000
6268161,28000
6268162,30000
6268163,77500
6268164,45000
6268168,33000
6268169,39000
6268170,39000
6268213,18000
6268245,52500
6268258,55000
6268259,57500
6268262,65000
6268286,9000
6268287,18600
6268290,11500
6268293,11500
6268294,8800
6268298,10000
6268300,19000
6268301,11500
6268306,29500
6268328,45000
6268329,37000
6268332,57500
6268339,50000
6268342,57000
6268375,15000
6268383,38000
6268388,25000
6268390,25000
6268391,19500
6268392,30000
6268394,22000
6268418,19800
6268420,8500
6268442,43000
6268445,40000
6268455,30000
6268467,75000
6268484,14000
6268499,33000
6268503,57500
6268513,36000
6268514,50000
6268522,67500
6268524,87500
6268527,77500
6268528,95000
6268552,10000
6268558,17000
6268559,17300
6268575,15000
6268578,26000
6268585,26000
6268595,62500
6268596,62000
6268597,57500
6268625,110000
6268635,30000
6268642,120000
6268662,140000
6268672,30000
6268673,32000
6268677,23000
6268681,11000
6268687,23000
6268688,22000
6268691,16500
6268697,20000
6268699,115000
6268703,125000
6268704,92500
6268713,101000
6268733,99000
6268737,97500
6268738,95000
6268739,100000
6268750,112500
6268757,112500
6268758,125000
6268788,120000
6268789,120000
6268821,8000
6268836,36000
6268842,44000
6268843,44000
6268847,35000
6268848,49000
6268850,18000
6268852,18250
6268853,32000
6268867,10500
6268876,8100
6268900,10500
6268902,16000
6268903,13000
6268905,23000
6268908,13000
6268913,16500
6268914,25500
6268918,25000
6268919,22500
6268920,22500
6268921,27000
6268925,22000
6268926,29000
6268927,21000
6268928,10500
6268932,25500
6268933,22500
6268986,15500
6268987,15500
6269085,57500
6269089,16000
6269233,11000
6269235,8000
6269250,11000
6269264,24000
6269271,26000
6269276,27000
6269277,35000
6269279,35000
6269280,30000
6269282,30000
6269286,40000
6269291,46000
6269302,45000
6269303,52500
6269304,46000
6269305,43000
6269307,48000
6269310,24000
6269313,28000
6269314,24000
6269315,26000
6269318,26000
6269358,24000
6269361,17500
6269362,14000
6269364,17500
6269367,10000
6269377,16000
6269378,14000
6269387,9000
6269388,17000
6269393,13000
6269397,8750
6269398,26000
6269399,14750
6269403,15000
6269406,16000
6269407,13000
6269410,15000
6269411,26000
6269412,14750
6269415,15000
6269417,15000
6269438,35000
6269458,32000
6269507,17500
6269511,72000
6269512,67000
6269523,26000
6269532,37000
6269537,22000
6269542,37500
6269544,30000
6269546,36000
6269553,39500
6269557,31000
6269566,73000
6269569,36000
6269570,41000
6269571,36000
6269572,31000
6269575,54000
6269583,41000
6269584,39000
6269585,38000
6269593,13000
6269623,47500
6269624,57500
6269625,40000
6269630,42000
6269632,45600
6269634,26000
6269635,40000
6269656,47500
6269658,35000
6269659,38000
6269660,28000
6269661,30500
6269671,70000
6269674,70000
6269681,57500
6269685,25000
6269687,35000
6269691,37500
6269701,27500
6269704,39000
6269710,50000
6269769,17000
6269773,34500
6269780,95000
6269790,45000
6269795,29000
6269797,34200
6269799,52500
6269800,43500
6269801,37000
6269803,45000
6269805,29000
6269806,35000
6269807,37000
6269808,32000
6269809,33000
6269818,10600
6269820,20000
6269824,22500
6269828,20500
6269840,24000
6269841,21000
6269849,14750
6269850,28200
6269856,19250
6269858,22000
6269859,19250
6269861,25000
6269862,34000
6269899,38500
6269903,19000
6269904,19000
6269905,20000
6269906,41000
6269908,40000
6269909,20000
6269913,36000
6269920,27000
6269922,27000
6269923,22500
6269924,29000
6269926,47500
6269934,21000
6269970,14000
6269975,9200
6269978,18000
6269980,14000
6269983,11500
6269985,15000
6269986,23000
6269987,17000
6269989,19000
6269993,17000
6269999,16000
6270007,21000
6270015,16000
6270024,10600
6270058,45000
6270059,47500
6270062,60000
6270063,38000
6270064,45000
6270071,55000
6270078,37500
6270079,54000
6270080,56000
6270095,52500
6270097,48000
6270098,55000
6270114,29000
6270119,24000
6270158,36000
6270159,32000
6270160,60000
6270162,62500
6270163,87500
6270166,41000
6270171,50000
6270172,80000
6270173,58000
6270180,11000
6270181,16500
6270183,21000
6270186,11000
6270187,16000
6270195,12500
6270198,13000
6270199,13500
6270202,11000
6270203,15000
6270207,18000
6270210,13000
6270211,13000
6270219,15500
6270223,13500
6270224,13700
6270229,22000
6270236,9500
6270240,9500
6270241,13300
6270249,14000
6270279,34500
6270283,37000
6270284,20000
6270373,40000
6270375,49000
6270380,44000
6270386,60000
6270392,42000
6270395,50000
6270399,37500
6270402,35000
6270458,110000
6270459,12000
6270461,41000
6270462,37500
6270476,35000
6270477,42500
6270486,50000
6270487,77500
6270488,87000
6270489,75000
6270498,50000
6270501,57500
6270511,8750
6270517,23000
6270523,10000
6270526,19000
6270528,27500
6270529,29000
6270535,19000
6270538,54000
6270539,47500
6270553,47500
6270554,11000
6270556,17000
6270559,25000
6270565,20000
6270567,20000
6270571,23000
6270573,29000
6270584,12000
6270588,17500
6270592,11000
6270595,8000
6270598,9500
6270601,8000
6270621,74000
6270629,117500
6270632,105000
6270648,125000
6270662,29000
6270667,11000
6270668,14000
6270672,8000
6270676,10500
6270678,10500
6270683,11000
6270711,67500
6270717,42500
6270721,60000
6270725,52500
6270726,45000
6270734,71000
6270735,80000
6270740,70000
6270743,64000
6270748,65000
6270749,66000
6270750,80000
6270842,85000
6270850,86000
6270853,92500
6270869,22000
6270870,16000
6270871,16500
6270872,24000
6270873,16000
6270886,26000
6270891,26000
6270892,37500
6270897,16000
6270906,22500
6270911,17000
6270912,14500
6270916,21000
6270929,86000
6270930,90000
6270931,72500
6270932,82500
6270953,90000
6270959,90000
6271032,37500
6271034,27500
6271049,8500
6271053,22500
6271055,24000
6271067,22000
6271069,16000
6271079,47000
6271114,44000
6271118,55000
6271130,51000
6271132,51000
6271133,36000
6271136,31000
6271140,84000
6271147,25000
6271150,31000
6271155,45000
6271162,31000
6271168,32500
6271170,26000
6271172,42000
6271182,32500
6271188,62500
6271241,22000
6271242,15000
6271254,54000
6271258,26000
6271260,19700
6271265,82500
6271278,60000
6271285,82500
6271286,57000
6271291,87500
6271293,92500
6271296,90000
6271308,30000
6271336,34000
6271337,24000
6271342,27000
6271344,32500
6271351,85000
6271352,90000
6271361,85000
6271366,37000
6271372,47000
6271380,36000
6271381,44000
6271386,67500
6271390,67500
6271391,73000
6271393,59000
6271395,73000
6271416,65500
6271417,62500
6271420,70000
6271423,52000
6271426,62500
6271431,65000
6271433,46500
6271435,90000
6271438,72500
6271439,82500
6271440,84000
6271442,58000
6271446,65000
6271451,82500
6271454,90000
6271455,93500
6271456,70000
6271463,70000
6271465,68000
6271466,75000
6271467,65000
6271468,52500
6271469,105000
6271470,77500
6271471,68500
6271477,17500
6271478,17000
6271483,17000
6271484,72500
6271487,95000
6271493,92500
6271494,137500
6271496,137500
6271497,121000
6271518,16000
6271519,16000
6271526,23500
6271635,68000
6271638,77500
6271642,67000
6271643,67500
6271652,27000
6271654,52000
6271656,14000
6271659,19000
6271660,52500
6271661,57500
6271662,40000
6271720,110000
6271725,11000
6271726,105000
6271842,90000
6271866,90000
6271889,70000
6271903,91000
6271906,110000
6271925,16500
6271937,70000
6271948,122500
6271952,86000
6271958,112500
6271960,120000
6271963,100000
6271966,112000
6271967,102500
6271976,120000
6271987,111000
6272000,67500
6272015,14000
6272030,87500
6272031,87500
6272120,44500
6272124,40000
6272126,50000
6272130,52000
6272133,65000
6272136,65000
6272137,47000
6272139,67500
6272142,61000
6272144,61000
6272150,52500
6272157,85000
6272163,100000
6272165,47000
6272201,75000
6272203,57500
6272204,47000
6272217,55000
6272219,64000
6272220,55000
6272221,64000
6272223,55000
6272224,50000
6272232,67500
6272233,62500
6272234,80000
6272239,100000
6272244,72500
6272245,66000
6272248,72500
6272256,72500
6272265,85000
6272266,90000
6272267,86200
6272273,100000
6272275,70000
6272278,75000
6272280,47000
6272288,45000
6272290,35000
6272297,45000
6272299,42000
6272308,47500
6272315,45000
6272327,67500
6272328,102500
6272340,70000
6272341,57500
6272345,52500
6272354,70000
6272355,85000
6272358,107500
6272361,90000
6272362,92500
6272364,70000
6272368,107500
6272369,122500
6272373,107500
6272404,85000
6272409,76400
6272413,55250
6272414,75000
6272416,60000
6272428,79000
6272434,85000
6272448,92500
6272454,65000
6272457,57500
6272458,69000
6272459,80000
6272461,90000
6272462,74000
6272464,72500
6272465,87500
6272466,97500
6272473,72500
6272474,90000
6272475,90000
6272476,85000
6272478,89000
6272479,87500
6272480,63000
6272483,115000
6272485,115000
6272487,115000
6272495,80000
6272500,65000
6272503,120000
6272506,105000
6272515,85000
6272547,112500
6272548,132500
6272549,110000
6272552,132000
6272556,129500
6272557,116000
6272562,127500
6272563,131000
6272564,131000
6272569,130000
6272570,135000
6272571,135000
6272572,122500
6272573,125000
6272582,60000
6272590,80000
6272596,80000
6272601,70000
6272604,54000
6272613,77500
6272619,68000
6272621,77500
6272622,66000
6272623,65000
6272625,82000
6272626,80000
6272627,77000
6272632,110000
6272648,15000
6272656,17500
6272658,15000
6272660,14000
6272676,90000
6272679,77500
6272682,77500
6272687,105000
6272710,130000
6272712,135000
6272713,130000
6272719,132500
6272726,128000
6272739,138900
6272932,75000
6272944,102500
6272973,72500
6272978,92000
6272979,95000
6272981,99500
6273053,105000
6273141,105000
6273144,100000
6273151,97500
6273152,97500
6273153,85000
6273156,95000
6273161,87500
6273167,85000
6273171,85000
6273172,76000
6273173,82500
6273181,92500
6273186,105000
6273187,90000
6273190,72500
6273209,105000
6273210,75000
6273211,82500
6273487,15000
6273488,15000
6273489,27000
6273498,10000
6273624,61000
6273632,85000
6273636,95000
6273645,32000
6273646,30000
6273739,47500
6273797,16000
6273811,75000
6273819,70000
6273825,80000
6273826,70000
6273829,82000
6273830,72500
6273832,84000
6273838,80000
6273839,70000
6273842,87500
6273843,85000
6273850,85000
6273854,93000
6273855,100000
6273856,67000
6273858,80000
6273865,28000
6273872,38500
6273885,29000
6273889,29000
6273890,29000
6273894,28000
6273903,24000
6273905,32000
6273907,34000
6273908,38000
6273910,34000
6273911,34000
6273918,23000
6273919,23000
6273923,23000
6273927,38000
6273932,28000
6273939,36500
6273940,37500
6273947,31000
6273950,39000
6273956,89500
6273964,65000
6273967,62500
6273968,65000
6273998,18500
6274010,27500
6274020,27000
6274021,26000
6274033,37000
6274040,34000
6274041,36000
6274045,32000
6274053,29000
6274057,36000
6274061,33000
6274068,34000
6274077,35000
6274086,36000
6274092,39000
6274104,31000
6274109,34000
6274134,37500
6274136,35000
6274137,28000
6274140,37500
6274184,93000
6274198,42000
6274203,34000
6274204,41000
6274211,39000
6274216,42000
6274220,34000
6274236,29000
6274241,26000
6274243,26000
6274244,31000
6274248,33000
6274249,26000
6274257,32000
6274261,36000
6274262,37500
6274267,37500
6274269,37000
6274270,39000
6274277,37500
6274280,39000
6274281,36000
6274282,38000
6274295,54500
6274318,92500
6274364,11000
6274366,16500
6274383,17000
6274386,18000
6274395,15500
6274396,21000
6274397,26000
6274400,13500
6274401,20500
6274440,26000
6274445,30300
6274446,37500
6274448,32000
6274449,29000
6274452,31000
6274455,26000
6274457,35500
6274461,35000
6274465,44000
6274570,10500
6274577,87500
6274583,139000
6274584,123000
6274586,140000
6274587,136000
6274588,115000
6274592,135000
6274606,92500
6274607,105000
6274634,30000
6274643,50000
6274647,67500
6274649,55000
6274658,54000
6274659,60500
6274660,56000
6274663,75000
6274668,75000
6274670,85000
6274672,74500
6274673,63500
6274674,82500
6274679,132500
6274680,107500
6274681,115000
6274683,103500
6274687,117500
6274690,107500
6274698,137500
6274701,137500
6274726,115000
6274755,85000
6274779,13500
6274784,11500
6274787,14750
6274790,10700
6274830,20500
6274831,27000
6274842,26000
6274843,29000
6274859,27500
6274873,45500
6274876,45000
6274883,57500
6274884,51000
6274885,47500
6274892,82000
6274897,70000
6274908,42000
6274916,65000
6274919,57500
6274921,56000
6274929,62000
6274930,59000
6274932,48000
6274935,42500
6274936,47500
6274937,40000
6274941,65500
6274942,73000
6274946,73000
6274949,77500
6274952,61600
6274955,40000
6274962,70000
6274970,60000
6274985,62500
6274987,35000
6274988,80000
6274997,80000
6274998,40000
6275001,19000
6275003,11000
6275004,18500
6275187,107500
6275188,87500
6275197,73000
6275207,42000
6275209,42000
6275210,52500
6275214,51000
6275216,72000
6275218,50000
6275219,65000
6275222,49000
6275223,49000
6275225,75000
6275226,75000
6275227,70000
6275229,75000
6275230,80000
6275233,66000
6275234,75000
6275235,75000
6275243,102500
6275244,90000
6275248,56000
6275259,47500
6275265,77500
6275268,77500
6275270,42000
6275276,85000
6275283,105000
6275293,80000
6275301,102500
6275332,50000
6275386,33000
6275387,33000
6275388,35000
6275392,33000
6275393,33000
6275433,38000
6275436,37500
6275438,73000
6275442,47500
6275443,65000
6275447,75000
6275455,46000
6275459,12000
6275464,8500
6275465,12000
6275477,30000
6275478,39000
6275485,38000
6275486,44500
6275492,57500
6275500,32800
6275501,56000
6275502,83600
6275511,56000
6275516,63000
6275520,67500
6275521,44000
6275545,12000
6275555,18500
6275556,22000
6275557,12500
6275562,37000
6275569,23000
6275570,20000
6275575,30000
6275582,22000
6275592,81000
6275597,110000
6275598,90000
6275601,90000
6275602,100000
6275604,122500
6275610,105000
6275616,110000
6275628,105000
6275654,85000
6275658,104000
6275659,112500
6275663,37000
6275672,50000
6275677,59000
6275681,64000
6275686,59000
6275690,61000
6275693,75000
6275694,77000
6275695,59000
6275703,115000
6275705,115000
6275714,117500
6275717,117500
6275718,112500
6275721,127500
6275722,125000
6275724,122500
6275770,117500
6275787,80000
6275795,81000
6275796,85000
6275809,77500
6275813,72500
6275816,92500
6275820,95000
6275821,102500
6275833,75000
6275842,97500
6275845,82500
6275849,90000
6275851,107500
6275852,90000
6275871,100000
6275882,95000
6275885,90000
6275886,90000
6275893,105000
6275895,102500
6275924,15000
6275926,12400
6275927,16000
6275930,18500
6275940,19000
6275947,14500
6275952,12500
6275953,15000
6275956,16000
6275960,11000
6275980,18700
6275988,27000
6275989,26000
6275992,19000
6275993,19000
6276032,13000
6276035,20000
6276097,18500
6276098,18000
6276119,110000
6276140,85000
6276142,85000
6276143,100000
6276144,100000
6276147,93000
6276149,95000
6276152,94000
6276279,79000
6276285,92500
6276291,9500
6276310,127500
6276313,100000
6276320,120000
6276321,107500
6276341,35000
6276344,32000
6276354,31000
6276358,35000
6276369,34000
6276370,23000
6276372,28500
6276373,37000
6276374,27000
6276380,27000
6276382,27000
6276389,30000
6276392,27000
6276395,27000
6276400,35000
6276404,35300
6276406,33000
6276412,34000
6276413,28500
6276419,33000
6276423,36000
6276428,26000
6276432,29000
6276433,31000
6276438,35000
6276439,26250
6276458,35000
6276460,33000
6276466,31000
6276468,37500
6276470,33000
6276471,39500
6276475,36000
6276476,35000
6276480,34000
6276481,31000
6276496,30000
6276497,29000
6276517,36000
6276533,33000
6276536,37500
6276540,36000
6276553,37500
6276554,37500
6276555,37500
6276581,37000
6276586,27500
6276589,39000
6276592,33000
6276594,32000
6276616,33000
6276617,34000
6276618,34000
6276619,33500
6276620,34000
6276621,33500
6276636,39000
6276642,39500
6276643,31000
6276652,120000
6276654,29000
6276655,37000
6276659,32000
6276665,42000
6276667,32000
6276669,35000
6276671,38000
6276677,42000
6276680,47500
6276708,24000
6276713,27000
6276728,25750
6276735,42000
6276786,8750
6276806,15000
6276807,18100
6276808,17000
6276814,17500
6276840,20500
6276841,21000
6276911,117500
6276938,80000
6276939,65000
6276962,38500
6276983,46000
6276989,39000
6276991,67500
6276994,65000
6277006,62500
6277009,80000
6277010,85000
6277011,100000
6277013,90000
6277014,97500
6277022,11000
6277023,10500
6277029,17000
6277033,11000
6277044,17500
6277053,13000
6277061,16000
6277092,39800
6277094,59000
6277150,38500
6277257,37000
6277258,22500
6277262,27500
6277263,29000
6277264,30000
6277268,30000
6277269,41000
6277270,40000
6277275,85000
6277276,85000
6277281,27000
6277301,33000
6277303,36000
6277304,35500
6277306,35000
6277311,53000
6277315,13500
6277321,32000
6277387,77500
6277511,87500
6277512,95000
6277537,105000
6277545,105000
6277573,27000
6277576,35000
6277579,30000
6277580,22500
6277581,21400
6277584,29000
6277585,24000
6277600,36000
6277606,37500
6277607,32000
6277610,30000
6277612,43000
6277614,35000
6277616,35000
6277617,35000
6277802,77500
6277811,95000
6277819,100000
6277866,102500
6277869,100000
6277886,40000
6277895,47000
6277901,57500
6277904,40000
6277905,40000
6277911,97500
6277913,72000
6277916,90000
6277923,85000
6277924,92500
6277934,40000
6278179,50000
6278183,24000
6278193,105500
6278194,105500
6278196,105000
6278236,16000
6278243,17000
6278271,14000
6278273,14000
6278293,50000
6278295,47000
6278297,50000
6278298,57500
6278301,64000
6278302,67000
6278323,101000
6278389,77500
6278392,102500
6278494,66000
6278495,77500
6278512,29600
6278535,14500
6278536,10000
6278537,8500
6278545,15000
6278547,9200
6278548,6400
6278568,19000
6278569,16000
6278570,18000
6278577,12500
6278589,10500
6278590,18000
6278618,16000
6278619,18000
6278630,19000
6278634,32000
6278643,72500
6278648,126000
6278650,125000
6278651,92500
6278653,118000
6278660,20000
6278784,20000
6278794,106000
6278946,20000
6278947,16500
6278950,14000
6278952,20000
6278953,16500
6278957,26000
6278962,14000
6278966,16500
6278967,25000
6278971,21000
6278972,23000
6278973,20000
6278975,19000
6278976,23000
6278978,19000
6278979,20000
6278980,23000
6278981,16000
6278982,16000
6278984,23000
6279040,71000
6279041,75000
6279046,64000
6279050,62500
6279052,69500
6279059,87500
6279061,71000
6279063,64500
6279066,98500
6279073,84000
6279074,107500
6279075,86000
6279081,78000
6279085,79500
6279090,90000
6279095,71000
6279097,97000
6279100,70000
6279101,90000
6279102,90000
6279103,90000
6279110,80000
6279113,105000
6279114,80000
6279117,92000
6279121,91000
6279128,87500
6279136,87000
6279139,110000
6279142,94000
6279148,95500
6279169,75000
6279174,67000
6279179,65000
6279187,107500
6279188,98500
6279199,18000
6279201,13500
6279204,17000
6279215,12500
6279217,20000
6279222,13500
6279226,17100
6279230,16000
6279241,45000
6279242,44000
6279245,47000
6279246,71000
6279250,70000
6279262,90000
6279266,45000
6279267,65000
6279272,57000
6279273,70000
6279282,38000
6279286,66000
6279293,16750
6279303,20000
6279306,18500
6279307,16000
6279312,16000
6279323,77500
6279352,35000
6279449,12000
6279453,100000
6279461,102500
6279467,90000
6279487,97500
6279567,35000
6279615,39000
6279641,37000
6279644,46000
6279645,34000
6279647,41000
6279649,34000
6279650,37500
6279655,37500
6279657,41000
6279658,27000
6279659,40000
6279660,37500
6279664,45000
6279667,37500
6279669,33000
6279670,43000
6279671,40000
6279673,34000
6279677,44000
6279682,51100
6279686,42000
6279687,57500
6279708,59500
6279712,71000
6279726,9600
6279732,14500
6279741,13500
6279745,12000
6279749,16500
6279751,12500
6279753,14000
6279793,63500
6279799,40000
6279803,39000
6279810,51000
6279811,67500
6279813,61000
6279814,65000
6279815,61000
6279819,80000
6279824,87000
6279826,81000
6279827,92000
6279828,87500
6279831,55000
6279832,85000
6279837,41000
6279879,12000
6279884,17500
6279889,16500
6279890,18500
6279895,16000
6279902,15800
6279905,18000
6279926,18250
6279934,13000
6279938,17000
6279940,19500
6279972,31000
6279990,33500
6279991,33500
6280407,11000
6280449,25500
6280549,77500
6280573,26500
6280574,32000
6280576,38750
6280579,31000
6280582,48500
6280583,40000
6280584,35000
6280600,47000
6280605,46000
6280621,62500
6280622,62500
6280624,70000
6280631,79000
6280632,65000
6280638,82000
6280643,82500
6280646,57500
6280654,80000
6280662,70000
6280665,95000
6280667,65000
6280671,90000
6280672,77500
6280673,94000
6280676,92500
6280677,63000
6280686,17500
6280691,9400
6280692,25000
6280695,16000
6280696,48500
6280699,34000
6280708,80000
6280805,40000
6280811,43000
6280817,35000
6280820,31000
6280823,40000
6280827,39000
6280832,40000
6280837,37500
6280839,44000
6280840,42500
6280841,38500
6280843,40000
6280844,53500
6280848,48500
6280852,45000
6280856,44000
6280906,86000
6280911,117500
6280914,77000
6280919,115000
6280925,67000
6280928,68200
6280929,76000
6280983,17500
6280984,14700
6280992,70000
6280993,75000
6280995,75000
6280996,83500
6281002,70000
6281003,70000
6281004,69000
6281005,70000
6281007,75000
6281009,85000
6281010,87000
6281023,85000
6281026,74000
6281027,20750
6281112,100000
6281213,42000
6281219,39000
6281234,27000
6281236,18000
6281237,10000
6281250,18000
6281259,25000
6281260,25000
6281265,23100
6281268,30000
6281278,25000
6281279,65000
6281280,80000
6281282,92500
6281283,72500
6281284,120000
6281308,22000
6281327,15300
6281380,10000
6281396,25000
6281415,47500
6281416,70000
6281419,42500
6281462,10000
6281464,10000
6281465,10000
6281780,13500
6281781,17500
6281784,17500
6281817,8800
6281828,12600
6281842,13250
6281851,49000
6281864,65000
6281957,47300
6281970,27000
6282035,6500
6282039,9000
6282046,7500
6282087,52000
6282089,50000
6282091,50000
6282092,44000
6282093,44000
6282094,55000
6282098,55000
6282155,15000
6282156,25000
6282157,13000
6282177,9000
6282182,13000
6282193,12500
6282194,13500
6282198,12000
6282203,9500
6282212,13000
6282215,19000
6282223,27000
6282233,37600
6282234,17000
6282245,7800
6282246,22500
6282247,23000
6282249,38000
6282250,43000
6282251,43000
6282252,28500
6282253,25000
6282258,52000
6282266,37000
6282268,20100
6282271,10000
6282273,21000
6282274,9250
6282276,24000
6282281,29000
6282282,32500
6282283,33500
6282284,30500
6282286,11000
6282296,62000
6282299,17000
6282306,28000
6282315,55000
6282316,8000
6282320,22500
6282322,9100
6282336,14500
6282337,7500
6282341,12000
6282342,10000
6282344,41000
6282350,8500
6282354,61000
6282357,61000
6282361,11100
6282365,39000
6282366,34000
6282367,70000
6282369,46000
6282370,80300
6282371,10500
6282374,52000
6282375,50000
6282386,110000
6282399,9400
6282400,77000
6282403,100000
6282419,17600
6282422,6500
6282434,12500
6282446,80000
6282448,9000
6282504,35500
6282519,90000
6282564,11000
6282576,10000
6282579,11500
6282581,8000
6282589,8250
6282611,14250
6282613,10000
6282618,8200
6282630,9500
6282637,16700
6282638,10000
6282646,22500
6282647,10000
6282670,8600
6282673,10000
6282680,42100
6282691,16100
6282697,11750
6282711,10250
6282719,12400
6282731,18000
6282734,8000
6282750,6500
6282759,62100
6282773,11600
6282775,11000
6282777,53000
6282781,53000
6282782,17500
6282784,13500
6282787,55000
6282788,67000
6282791,64000
6282809,24000
6282815,22500
6282824,19000
6282827,33000
6282832,29000
6282833,19500
6282835,11000
6282840,25600
6282844,29000
6282855,22000
6282860,42500
6282861,29000
6282868,50500
6282871,35000
6282875,30000
6282878,24000
6282879,30000
6282880,59000
6282884,36000
6282887,12000
6282889,14000
6282892,35000
6282894,34000
6282895,40000
6282896,27000
6282907,33000
6282910,41000
6282912,90000
6282915,9000
6282924,28500
6282929,32000
6282930,56000
6282936,80000
6282942,64000
6282945,65000
6282946,70000
6282948,68000
6282949,64500
6282954,100000
6282973,14000
6282975,11000
6282992,21000
6283004,11000
6283018,12500
6283023,15000
6283056,12500
6283069,11250
6283076,21000
6283079,32500
6283089,13000
6283091,15500
6283099,22000
6283100,34300
6283105,14500
6283110,16000
6283111,15500
6283115,19000
6283116,29000
6283120,13750
6283121,11000
6283122,22000
6283128,20500
6283132,18000
6283134,19000
6283140,21000
6283143,19000
6283149,26500
6283150,27500
6283158,21000
6283159,15000
6283162,22500
6283164,19500
6283165,18500
6283169,18500
6283171,32600
6283174,23200
6283175,24000
6283180,22000
6283201,15500
